MessageDate,arbitrarytext,coin,difficulty,height,minedat,orphanedyn,paidoutat,poolcode,reward,size,txcount,wallet,
2018-11-22,/coingeek.com/g1f,BSP,578901868919.6693,557685,2018-11-22 04:49:04.44787+00,f,2018-11-22 05:49:43.34892+00,CG-BSP,12.50223170,47383,1,1BnGdGkB6nWdUnBtCXasxx9wozMcfNvFZX,
2019-01-12,ISBNB5OPSC,BSP,171504688942.33667,564987,2019-01-12 22:24:33.66521+00,f,,ANON-BSP,12.50009656,0,1,1DrNXqCj2B8FKyx66RAWDkiEJhw2yrvhT3,
2018-12-16,/coingeek.com/hp,BSP,203312221973.5172,560744,2018-12-14 04:58:26.87288+00,f,2018-12-14 05:28:32.68732+00,CG-BSP,12.51595340,0,1,1HZttiVk4HikBAHnpdoV7DHKkD69JQH98o,
2018-12-09,ISBNB5OPSC,BSP,165378326550.41153,559835,2018-12-07 23:06:17.71924+00,f,2018-12-07 23:50:53.05806+00,ANON-BSP,12.50000229,0,1,1DrNXqCj2B8FKyx66RAWDkiEJhw2yrvhT3,
2018-11-23,/coingeek.com/hp,BSP,474717991714.1023,557855,2018-11-23 11:34:05.51778+00,f,2018-11-23 12:59:33.57165+00,CG-BSP,12.50220804,0,1,1HyVj7fZiHcwvGkyVuBdHCZHVQdvVtwZvj,
2018-11-25,/coingeek.com/hp,BSV,515547264563.88245,557524,2018-11-21 01:57:34.76426+00,f,2018-11-21 16:00:05.91736+00,CG-BSV,12.50007775,3957,1,14mnwRBbt1UstJzunnepRA41k8iP6iH2x6,
2018-11-25,/bmgpool.com/tha,BSP,404804944446.4428,557917,2018-11-24 01:05:25.3884+00,f,2018-11-24 01:53:35.24135+00,BMG-BSP,12.50086390,0,1,1EfamYmWP12gzkD18xRnDnPR9Q1ZvTYBHo,
2018-11-25,/coingeek.com/hp,BSP,499127174358.74457,557841,2018-11-23 08:31:09.08463+00,f,2018-11-23 09:39:14.34121+00,CG-BSP,12.50055120,0,1,1HyVj7fZiHcwvGkyVuBdHCZHVQdvVtwZvj,
2019-01-03,/coingeek.com/g1f,BSP,150751796674.55435,563651,2019-01-03 18:03:35.785+00,f,,CG-BSP,12.50004247,0,1,1QDYkB3uDAcebj3jfLZMQE6rAeV9xApKsV,
2019-01-11,/coingeek.com/hp,BSP,124097971773.14104,564780,2019-01-11 16:03:12.09224+00,f,,CG-BSP,12.50012337,0,1,1HZttiVk4HikBAHnpdoV7DHKkD69JQH98o,
2018-12-15,/bmgpool.com/1dk,BSP,149745828123.28583,560873,2018-12-15 09:49:51.41314+00,f,2018-12-15 11:02:24.98067+00,CG-BMG-BSP-MIXUP,12.50118601,0,1,1DkmRkb5iQFkDu4NBysog5bugnsyx7kwtn,
2019-01-14,ISBNB5OPSC,BSP,144264755575.4657,565155,2019-01-14 05:25:23.79418+00,f,,ANON-BSP,12.50000238,0,1,1DrNXqCj2B8FKyx66RAWDkiEJhw2yrvhT3,
2018-12-09,ISBNB5OPSC,BSP,208415991850.09332,559615,2018-12-06 07:47:28.98116+00,f,2018-12-06 08:15:39.50797+00,ANON-BSP,12.50016303,0,1,1DrNXqCj2B8FKyx66RAWDkiEJhw2yrvhT3,
2018-12-09,ISBNB5OPSC,BSP,207624490065.7543,560095,2018-12-09 16:36:54.74158+00,f,2018-12-09 17:08:54.02475+00,ANON-BSP,12.50230650,0,1,1DrNXqCj2B8FKyx66RAWDkiEJhw2yrvhT3,
2018-12-24,ISBNB5OPSC,BSP,169014980171.0877,562163,2018-12-24 06:11:22.68417+00,f,,ANON-BSP,12.50011749,0,1,1DrNXqCj2B8FKyx66RAWDkiEJhw2yrvhT3,
2018-11-23,/coingeek.com/hp,BSP,433779984265.53107,557900,2018-11-23 21:08:45.59196+00,f,2018-11-23 21:45:45.66562+00,CG-BSP,12.50042469,0,1,14mnwRBbt1UstJzunnepRA41k8iP6iH2x6,
2018-11-25,/coingeek.com/g1f,BSP,599855935385.398,557678,2018-11-22 02:29:04.91445+00,f,2018-11-22 03:49:19.6633+00,CG-BSP,12.50006435,4289,1,1Ay58vviKUCifNYP5sqbgBeZ1s9AbGhg1f,
2018-12-10,/bmgpool.com/1dk,BSP,200150257564.47052,560208,2018-12-10 12:10:22.84336+00,f,2018-12-10 13:33:39.70579+00,CG-BMG-BSP-MIXUP,12.50004042,0,1,1DkmRkb5iQFkDu4NBysog5bugnsyx7kwtn,
2018-11-26,/coingeek.com/g1f,BSP,324818760373.88055,558160,2018-11-25 20:52:17.23379+00,f,2018-11-25 23:05:23.08542+00,CG-BSP,12.50090034,0,1,1QDYkB3uDAcebj3jfLZMQE6rAeV9xApKsV,
2018-11-25,dc6tapk2x8ef,BTC,6653303141405.96,551478,2018-11-25 16:58:33.19845+00,f,2018-11-25 17:58:19.60137+00,CG-BTC-TEMP,13.13843281,1099275,1481,1FCMHSWjy6cWPVoKQ5YM7FgY9C2XuMcMQf,
2019-01-06,ISBNB5OPSC,BSP,124644082017.75505,563493,2019-01-02 17:52:16.73624+00,f,,ANON-BSP,12.50055433,0,1,1DrNXqCj2B8FKyx66RAWDkiEJhw2yrvhT3,
2018-12-07,/coingeek.com/g1f,BSP,169819200746.38336,559817,2018-12-07 20:54:55.62722+00,f,2018-12-07 21:27:06.75659+00,CG-BSP,12.50286446,0,1,1QDYkB3uDAcebj3jfLZMQE6rAeV9xApKsV,
2018-11-22,/coingeek.com/g1f,BSP,602036081531.149,557683,2018-11-22 03:49:14.57689+00,f,2018-11-22 05:12:42.49479+00,CG-BSP,12.50006814,5218,1,1QDYkB3uDAcebj3jfLZMQE6rAeV9xApKsV,
2018-11-25,/coingeek.com/g1f,BSV,488733981254.7913,557275,2018-11-19 07:13:10.02545+00,f,2018-11-21 15:49:12.68032+00,CG-BSV,12.50001184,776,4,1QDYkB3uDAcebj3jfLZMQE6rAeV9xApKsV,
2018-12-30,/bmgpool.com/1dk,BSP,118072752029.09549,562702,2018-12-28 06:37:19.09133+00,f,,CG-BMG-BSP-MIXUP,12.50037465,0,1,1DkmRkb5iQFkDu4NBysog5bugnsyx7kwtn,
2018-11-25,/coingeek.com/hp,BSP,395402085901.2498,558111,2018-11-25 09:16:58.42832+00,f,2018-11-25 09:56:13.12262+00,CG-BSP,12.50143042,0,1,1HZttiVk4HikBAHnpdoV7DHKkD69JQH98o,
2019-01-13,ISBNB5OPSC,BSP,139068689545.40924,564313,2019-01-08 09:00:43.21928+00,f,,ANON-BSP,12.50007456,0,1,1DrNXqCj2B8FKyx66RAWDkiEJhw2yrvhT3,
2018-11-25,/coingeek.com/hp,BSP,557445301220.004,557713,2018-11-22 09:25:07.37647+00,f,2018-11-22 10:04:04.25701+00,CG-BSP,12.50000000,198,1,14mnwRBbt1UstJzunnepRA41k8iP6iH2x6,
2018-11-25,/coingeek.com/hp,BSV,553412295523.1803,557607,2018-11-21 15:30:21.18592+00,f,2018-11-21 16:03:55.31831+00,CG-BSV,12.50001926,837,1,14mnwRBbt1UstJzunnepRA41k8iP6iH2x6,
2018-12-23,37e704oilig3,BSP,148433899878.05035,562023,2018-12-23 09:02:47.71386+00,f,,CG-BSP,12.50126624,0,1,19HV5vbRutKMuanrPqmoHB7zMRjJHKvHa3,
2019-01-08,/coingeek.com/g1f,BSP,136277573676.49648,564391,2019-01-08 21:22:53.99807+00,f,,CG-BSP,12.52575361,0,1,1QDYkB3uDAcebj3jfLZMQE6rAeV9xApKsV,
2018-12-09,/bmgpool.com/1dk,BSP,217241134093.38315,559699,2018-12-06 22:31:30.11978+00,f,2018-12-06 23:33:16.35467+00,CG-BMG-BSP-MIXUP,12.50125854,0,1,1DkmRkb5iQFkDu4NBysog5bugnsyx7kwtn,
2018-11-30,/coingeek.com/hp,BSP,178857042748.8139,558755,2018-11-30 09:44:36.77475+00,f,2018-11-30 10:25:29.25372+00,CG-BSP,12.50000000,0,1,1HZttiVk4HikBAHnpdoV7DHKkD69JQH98o,
2018-11-25,/coingeek.com/g1f,BSV,291814124581.0492,557419,2018-11-20 14:32:49.59192+00,f,2018-11-21 15:55:10.49453+00,CG-BSV,12.50020256,20293,1,1Ay58vviKUCifNYP5sqbgBeZ1s9AbGhg1f,
2019-01-07,ISBNB5OPSC,BSP,127060907078.97372,564225,2019-01-07 18:48:40.70297+00,f,,ANON-BSP,12.50018867,0,1,1DrNXqCj2B8FKyx66RAWDkiEJhw2yrvhT3,
2018-11-26,/coingeek.com/hp,BSP,394240366609.4016,558112,2018-11-25 09:32:11.6056+00,f,2018-11-25 10:11:12.36274+00,CG-BSP,12.50050435,0,1,1HyVj7fZiHcwvGkyVuBdHCZHVQdvVtwZvj,
2018-11-24,/bmgpool.com/sdt,BSP,373611046723.35657,557976,2018-11-24 10:24:26.12379+00,f,2018-11-24 10:46:35.57728+00,BMG-BSP,12.50088291,0,1,1Bgy4RjZdCQ93uiMFZMTpUR8BveGTetsdt,
2018-12-09,/coingeek.com/hp,BSP,206985138991.56668,559156,2018-12-03 01:32:43.66827+00,f,2018-12-03 02:11:27.63726+00,CG-BSP,12.50216416,0,1,1HZttiVk4HikBAHnpdoV7DHKkD69JQH98o,
2018-11-25,/coingeek.com/hp,BSV,341827220971.2623,557370,2018-11-20 07:30:02.43802+00,f,2018-11-21 15:52:43.46065+00,CG-BSV,12.50181514,180498,933,14mnwRBbt1UstJzunnepRA41k8iP6iH2x6,
2018-11-25,/bmgpool.com/pTL,BSV,399003796015.8599,557489,2018-11-20 21:00:06.02979+00,f,2018-11-21 15:58:20.11631+00,BMG-BSV,12.50036487,12844,1,1JBR8o7nKkJxaHsewybk447xsZy1jBtcQM,
2019-01-06,/bmgpool.com/1dk,BSP,145556913635.86813,563875,2019-01-05 07:49:27.79602+00,f,,CG-BMG-BSP-MIXUP,12.50148265,0,1,1DkmRkb5iQFkDu4NBysog5bugnsyx7kwtn,
2018-12-23,0ghas8edxx9w,BTC,5106422924659.822,554895,2018-12-22 09:12:16.7308+00,f,,CG-BTC,12.59458400,1012696,2058,18bXSCSXiTD3DB3XEz851VpB4ZK49rkprT,
2019-01-14,ISBNB5OPSC,BSP,129648845278.00497,565206,2019-01-14 15:50:03.95846+00,f,,ANON-BSP,12.50136624,0,1,1DrNXqCj2B8FKyx66RAWDkiEJhw2yrvhT3,
2018-11-25,/coingeek.com/hp,BSP,365440667655.4576,557949,2018-11-24 06:37:13.04978+00,f,2018-11-24 07:06:53.14494+00,CG-BSP,12.50028733,0,1,1HyVj7fZiHcwvGkyVuBdHCZHVQdvVtwZvj,
2018-11-25,/coingeek.com/hp,BSV,378676692993.6682,557336,2018-11-19 23:58:42.7283+00,f,2018-11-21 15:51:27.21694+00,CG-BSV,12.54748868,4685930,24476,1HZttiVk4HikBAHnpdoV7DHKkD69JQH98o,
2018-11-24,/coingeek.com/lk,BSP,381424852188.29816,558022,2018-11-24 17:41:58.66152+00,f,2018-11-24 18:23:25.80322+00,CG-BSP,12.50041347,0,1,1MNRjZvmz1wySaQQmnyL6AgszZHxfQxW2q,
2018-12-16,ISBNB5OPSC,BSP,129368359631.9127,560936,2018-12-15 20:30:23.85594+00,f,2018-12-15 20:48:55.73035+00,ANON-BSP,12.52632640,0,1,1DrNXqCj2B8FKyx66RAWDkiEJhw2yrvhT3,
2018-11-30,/coingeek.com/hp,BSP,186627957550.30515,558770,2018-11-30 11:27:11.45058+00,f,2018-11-30 11:57:39.93005+00,CG-BSP,12.50379226,0,1,1HZttiVk4HikBAHnpdoV7DHKkD69JQH98o,
2018-11-25,/coingeek.com/hp,BSP,373369058118.5562,558032,2018-11-24 19:00:18.16159+00,f,2018-11-24 19:29:27.63427+00,CG-BSP,12.50021501,0,1,1HyVj7fZiHcwvGkyVuBdHCZHVQdvVtwZvj,
2018-11-25,/coingeek.com/hp,BSP,410533871126.7735,558095,2018-11-25 05:13:10.5003+00,f,2018-11-25 06:27:08.94214+00,CG-BSP,12.50000421,0,1,1HZttiVk4HikBAHnpdoV7DHKkD69JQH98o,
2019-01-06,37e704oilig3,BSP,122465914079.84663,563236,2018-12-31 23:21:39.15558+00,f,,CG-BSP,12.50006059,0,1,19HV5vbRutKMuanrPqmoHB7zMRjJHKvHa3,
2018-12-29,/bmgpool.com/1dk,BSP,150280500805.6648,562873,2018-12-29 06:29:34.06713+00,f,,CG-BMG-BSP-MIXUP,12.50000249,0,1,1DkmRkb5iQFkDu4NBysog5bugnsyx7kwtn,
2018-11-25,/bmgpool.com/pTL,BSV,554536667125.5977,557604,2018-11-21 15:11:38.94837+00,f,2018-11-21 16:03:42.49+00,BMG-BSV,12.50034344,10309,1,14D6RHNyC5MMrDB8pZkgMPX445rHo5Djss,
2018-11-25,/coingeek.com/g1f,BSP,366146305717.5676,557985,2018-11-24 11:39:19.04688+00,f,2018-11-24 12:29:00.99168+00,CG-BSP,12.50070574,0,1,1QDYkB3uDAcebj3jfLZMQE6rAeV9xApKsV,
2019-01-14,ISBNB5OPSC,BSP,128005085147.77466,565229,2019-01-14 19:33:35.12478+00,f,,ANON-BSP,12.50013289,0,1,1DrNXqCj2B8FKyx66RAWDkiEJhw2yrvhT3,
2019-01-13,/coingeek.com/hp,BSP,120811576958.33786,564837,2019-01-12 02:36:34.00915+00,f,,CG-BSP,12.50008218,0,1,1HZttiVk4HikBAHnpdoV7DHKkD69JQH98o,
2018-11-25,/coingeek.com/hp,BSP,362142072172.10455,557984,2018-11-24 11:26:15.91088+00,f,2018-11-24 12:24:51.11148+00,CG-BSP,12.50047767,0,1,1HZttiVk4HikBAHnpdoV7DHKkD69JQH98o,
2019-01-04,/coingeek.com/g1f,BSP,148856448645.12592,563740,2019-01-04 08:10:54.64555+00,f,,CG-BSP,12.50003863,0,1,1QDYkB3uDAcebj3jfLZMQE6rAeV9xApKsV,
2018-11-26,/coingeek.com/lk,BSP,327645685862.7157,558163,2018-11-25 22:34:00.65362+00,f,2018-11-26 00:00:19.14961+00,CG-BSP,12.50083982,0,1,1MNRjZvmz1wySaQQmnyL6AgszZHxfQxW2q,
2018-12-22,/coingeek.com/hp,BSP,150441145392.38562,561942,2018-12-22 19:53:00.5748+00,f,,CG-BSP,12.50107574,0,1,1HZttiVk4HikBAHnpdoV7DHKkD69JQH98o,
2019-01-04,ISBNB5OPSC,BSP,147560594789.2565,563723,2019-01-04 05:43:08.60784+00,f,,ANON-BSP,12.50372589,0,1,1DrNXqCj2B8FKyx66RAWDkiEJhw2yrvhT3,
2019-01-06,ISBNB5OPSC,BSP,144675777828.3526,564102,2019-01-06 21:15:17.73612+00,f,,ANON-BSP,12.50101676,0,1,1DrNXqCj2B8FKyx66RAWDkiEJhw2yrvhT3,
2019-01-13,ISBNB5OPSC,BSP,128727020637.87852,564262,2019-01-08 01:12:26.82038+00,f,,ANON-BSP,12.50324805,0,1,1DrNXqCj2B8FKyx66RAWDkiEJhw2yrvhT3,
2018-12-02,ISBNB5OPSC,BSP,207085670636.43332,558637,2018-11-29 11:18:54.22713+00,f,2018-11-29 11:58:11.52585+00,ANON-BSP,12.50002966,0,1,1DrNXqCj2B8FKyx66RAWDkiEJhw2yrvhT3,
2018-11-24,/coingeek.com/g1f,BSP,368163001682.515,557959,2018-11-24 08:03:29.44305+00,f,2018-11-24 08:56:42.48836+00,CG-BSP,12.50009324,0,1,1QDYkB3uDAcebj3jfLZMQE6rAeV9xApKsV,
2018-11-21,/coingeek.com/g1f,BSV,533100244340.6219,557579,2018-11-21 11:34:20.96028+00,f,2018-11-21 16:02:34.33121+00,CG-BSV,12.50066650,32305,1,1QDYkB3uDAcebj3jfLZMQE6rAeV9xApKsV,
2018-12-30,/coingeek.com/hp,BSP,136347456041.22821,563072,2018-12-30 18:59:44.97257+00,f,,CG-BSP,12.50136269,0,1,1HZttiVk4HikBAHnpdoV7DHKkD69JQH98o,
2018-11-25,/bmgpool.com/sdt,BSV,349997787641.6509,557478,2018-11-20 19:54:52.89798+00,f,2018-11-21 15:58:07.64235+00,BMG-BSV,12.50013377,10202,1,12UEsubEv9AvYzopMZQDUuiE274cN7zdEG,
2018-12-09,ISBNB5OPSC,BSP,187226349444.60797,559475,2018-12-05 10:08:22.60553+00,f,2018-12-05 11:10:42.40492+00,ANON-BSP,12.50612816,0,1,1DrNXqCj2B8FKyx66RAWDkiEJhw2yrvhT3,
2018-11-23,/coingeek.com/hp,BSP,509658192176.5158,557795,2018-11-23 00:04:23.50793+00,f,2018-11-23 00:32:39.55572+00,CG-BSP,12.50004946,0,1,1HZttiVk4HikBAHnpdoV7DHKkD69JQH98o,
2018-12-27,/coingeek.com/hp,BSP,124871534327.99896,562631,2018-12-27 16:45:30.38347+00,f,,CG-BSP,12.50054799,0,1,1HZttiVk4HikBAHnpdoV7DHKkD69JQH98o,
2018-11-25,/coingeek.com/hp,BSP,544459515102.95184,557699,2018-11-22 07:07:02.08598+00,f,2018-11-22 07:57:11.02824+00,CG-BSP,12.50010782,4791,1,1HZttiVk4HikBAHnpdoV7DHKkD69JQH98o,
2018-12-16,ISBNB5OPSC,BSP,183857924254.55624,560578,2018-12-13 04:17:43.59797+00,f,2018-12-13 04:43:23.89069+00,ANON-BSP,12.50094496,0,1,1DrNXqCj2B8FKyx66RAWDkiEJhw2yrvhT3,
2018-11-25,/coingeek.com/hp,BSV,341827220971.2623,557370,2018-11-20 07:30:02.43802+00,f,2018-11-21 15:52:43.46065+00,CG-BSV,12.50181514,180498,933,1HZttiVk4HikBAHnpdoV7DHKkD69JQH98o,
2018-11-25,/coingeek.com/g1f,BSP,509557276899.08887,557765,2018-11-22 19:52:31.71408+00,f,2018-11-22 20:33:39.60809+00,CG-BSP,12.50151128,0,1,1QDYkB3uDAcebj3jfLZMQE6rAeV9xApKsV,
2018-12-25,/bmgpool.com/1dk,BSP,140378910045.39288,562291,2018-12-25 06:58:15.31277+00,f,,CG-BMG-BSP-MIXUP,12.50267426,0,1,1DkmRkb5iQFkDu4NBysog5bugnsyx7kwtn,
2018-11-25,/coingeek.com/hp,BSV,483522751545.3897,557514,2018-11-21 00:40:54.31087+00,f,2018-11-21 15:59:44.8429+00,CG-BSV,12.50017835,14882,1,14mnwRBbt1UstJzunnepRA41k8iP6iH2x6,
2018-11-25,/coingeek.com/lk,BSV,341192738890.57324,557366,2018-11-20 07:10:55.44568+00,f,2018-11-21 15:52:31.03918+00,CG-BSV,12.51908506,1896729,9902,1MNRjZvmz1wySaQQmnyL6AgszZHxfQxW2q,
2018-11-25,/coingeek.com/hp,BSP,371712636194.4811,558013,2018-11-24 15:42:47.13735+00,f,2018-11-24 17:14:00.6602+00,CG-BSP,12.50055828,0,1,1HZttiVk4HikBAHnpdoV7DHKkD69JQH98o,
2018-12-13,0ghas8edxx9w,BTC,5646403851534.721,553707,2018-12-13 23:58:48.952+00,f,,CG-BTC-TEMP,12.65069157,1143167,2320,18bXSCSXiTD3DB3XEz851VpB4ZK49rkprT,
2018-12-09,/coingeek.com/hp,BSP,194393171698.8517,559497,2018-12-05 13:13:13.57112+00,f,2018-12-05 14:48:40.98648+00,CG-BSP,12.50023717,0,1,1HZttiVk4HikBAHnpdoV7DHKkD69JQH98o,
2018-11-25,/coingeek.com/hp,BSV,506890376115.3408,557513,2018-11-21 00:24:59.7011+00,f,2018-11-21 15:59:40.58073+00,CG-BSV,12.50292215,112206,1,14mnwRBbt1UstJzunnepRA41k8iP6iH2x6,
2018-12-23,ISBNB5OPSC,BSP,152010544902.4629,561746,2018-12-21 08:46:14.46116+00,f,,ANON-BSP,12.50022195,0,1,1DrNXqCj2B8FKyx66RAWDkiEJhw2yrvhT3,
2018-12-16,ISBNB5OPSC,BSP,204017391661.9482,560269,2018-12-10 21:23:22.74251+00,f,2018-12-10 22:22:48.92429+00,ANON-BSP,12.50086800,0,1,1DrNXqCj2B8FKyx66RAWDkiEJhw2yrvhT3,
2018-11-25,/bmgpool.com/pTL,BSP,510289819387.85016,557804,2018-11-23 01:14:01.51822+00,f,2018-11-23 01:56:28.88967+00,BMG-BSP,12.50011609,0,1,1JBR8o7nKkJxaHsewybk447xsZy1jBtcQM,
2018-12-02,/coingeek.com/hp,BSP,202040394696.95316,559014,2018-12-02 03:35:25.16692+00,f,2018-12-02 04:43:33.70712+00,CG-BSP,12.50008377,0,1,1HZttiVk4HikBAHnpdoV7DHKkD69JQH98o,
2018-11-25,/coingeek.com/g1f,BSP,552987586922.1218,557746,2018-11-22 16:14:13.39232+00,f,2018-11-22 16:52:51.637+00,CG-BSP,12.50098601,0,1,1BnGdGkB6nWdUnBtCXasxx9wozMcfNvFZX,
2018-11-26,/coingeek.com/lk,BSP,407919286963.0452,558101,2018-11-25 06:32:24.50586+00,f,2018-11-25 07:09:19.70092+00,CG-BSP,12.50006554,0,1,1MNRjZvmz1wySaQQmnyL6AgszZHxfQxW2q,
2018-11-23,/coingeek.com/hp,BSP,435760559067.59973,557894,2018-11-23 20:20:26.47506+00,f,2018-11-23 21:05:09.6814+00,CG-BSP,12.50049764,0,1,1HyVj7fZiHcwvGkyVuBdHCZHVQdvVtwZvj,
2018-11-24,/coingeek.com/hp,BSP,390353342360.2204,558042,2018-11-24 20:15:56.84981+00,f,2018-11-24 20:46:40.78132+00,CG-BSP,12.50020792,0,1,14mnwRBbt1UstJzunnepRA41k8iP6iH2x6,
2018-11-25,/bmgpool.com/pTL,BSP,488435821225.5561,557830,2018-11-23 06:58:55.95984+00,f,2018-11-23 07:28:06.91222+00,BMG-BSP,12.50147763,0,1,1JBR8o7nKkJxaHsewybk447xsZy1jBtcQM,
2018-12-09,/coingeek.com/hp,BSP,183306014658.83517,559399,2018-12-04 22:09:24.23695+00,f,2018-12-04 22:53:51.49528+00,CG-BSP,12.50018498,0,1,1HZttiVk4HikBAHnpdoV7DHKkD69JQH98o,
2018-12-30,/coingeek.com/hp,BSP,151402727580.12833,562868,2018-12-29 05:44:26.08829+00,f,,CG-BSP,12.50137274,0,1,1HZttiVk4HikBAHnpdoV7DHKkD69JQH98o,
2018-12-30,ISBNB5OPSC,BSP,131292296317.22345,562610,2018-12-27 13:04:04.13528+00,f,,ANON-BSP,12.53001849,0,1,1DrNXqCj2B8FKyx66RAWDkiEJhw2yrvhT3,
2018-11-25,/coingeek.com/hp,BSP,458313422038.4056,557864,2018-11-23 13:15:43.99152+00,f,2018-11-23 14:33:24.34922+00,CG-BSP,12.50003850,0,1,1HyVj7fZiHcwvGkyVuBdHCZHVQdvVtwZvj,
2019-01-06,ISBNB5OPSC,BSP,116904420432.33728,563299,2019-01-01 09:07:08.92159+00,f,,ANON-BSP,12.50031583,0,1,1DrNXqCj2B8FKyx66RAWDkiEJhw2yrvhT3,
2018-11-25,/coingeek.com/g1f,BSP,484429691931.15845,557826,2018-11-23 05:44:37.22359+00,f,2018-11-23 07:04:47.95402+00,CG-BSP,12.50107886,0,1,1QDYkB3uDAcebj3jfLZMQE6rAeV9xApKsV,
2018-12-30,/bmgpool.com/1dk,BSP,140276428726.9191,562845,2018-12-29 02:37:45.79271+00,f,,CG-BMG-BSP-MIXUP,12.50043719,0,1,1DkmRkb5iQFkDu4NBysog5bugnsyx7kwtn,
2019-01-12,/coingeek.com/hp,BSP,160779379535.22137,564974,2019-01-12 20:39:14.34347+00,f,,CG-BSP,12.50000232,0,1,1HZttiVk4HikBAHnpdoV7DHKkD69JQH98o,
2018-11-24,/coingeek.com/g1f,BSP,368163001682.515,557959,2018-11-24 08:03:29.44305+00,f,2018-11-24 08:56:42.48836+00,CG-BSP,12.50009324,0,1,1Ay58vviKUCifNYP5sqbgBeZ1s9AbGhg1f,
2019-01-17,/coingeek.com/lk,BSP,134356804081.05835,565677,2019-01-17 20:11:42.37788+00,f,,CG-BSP,12.50082506,0,1,1MNRjZvmz1wySaQQmnyL6AgszZHxfQxW2q,
2018-12-30,ISBNB5OPSC,BSP,128836578291.429,562469,2018-12-26 14:28:13.65867+00,f,,ANON-BSP,12.50124123,0,1,1DrNXqCj2B8FKyx66RAWDkiEJhw2yrvhT3,
2018-11-21,/coingeek.com/hp,BSP,578070553760.9319,557659,2018-11-21 23:26:33.67519+00,f,,CG-BSP,12.50018369,4152,1,1HZttiVk4HikBAHnpdoV7DHKkD69JQH98o,
2019-01-13,ISBNB5OPSC,BSP,164420198989.38077,565063,2019-01-13 13:15:35.84353+00,f,,ANON-BSP,12.50083525,0,1,1DrNXqCj2B8FKyx66RAWDkiEJhw2yrvhT3,
2018-12-30,/coingeek.com/lk,BSP,114913841566.03667,562744,2018-12-28 11:58:13.70198+00,f,,CG-BSP,12.50239880,0,1,1MNRjZvmz1wySaQQmnyL6AgszZHxfQxW2q,
2018-11-25,/coingeek.com/hp,BSP,412378212175.65076,558097,2018-11-25 05:28:13.16448+00,f,2018-11-25 06:33:58.38343+00,CG-BSP,12.50012179,0,1,14mnwRBbt1UstJzunnepRA41k8iP6iH2x6,
2018-12-31,/coingeek.com/hp,BSP,137703970841.68655,563180,2018-12-31 11:20:13.30245+00,f,,CG-BSP,12.50012644,0,1,1HZttiVk4HikBAHnpdoV7DHKkD69JQH98o,
2018-11-25,/coingeek.com/lk,BSP,557130664756.641,557655,2018-11-21 22:49:45.64698+00,f,2018-11-21 23:41:17.07718+00,CG-BSP,12.50072372,5128,1,1MNRjZvmz1wySaQQmnyL6AgszZHxfQxW2q,
2018-12-10,/coingeek.com/lk,BSP,197761271174.19305,560203,2018-12-10 11:29:48.00761+00,f,2018-12-10 12:10:43.2818+00,CG-BSP,12.50013090,0,1,1MNRjZvmz1wySaQQmnyL6AgszZHxfQxW2q,
2019-01-04,ISBNB5OPSC,BSP,152619059727.45,563785,2019-01-04 14:55:23.50446+00,f,,ANON-BSP,12.50064422,0,1,1DrNXqCj2B8FKyx66RAWDkiEJhw2yrvhT3,
2018-11-25,/bmgpool.com/tha,BSP,404804944446.4428,557917,2018-11-24 01:05:25.3884+00,f,2018-11-24 01:53:35.24135+00,BMG-BSP,12.50086390,0,1,1Fe6KNQdTRLcebYPm8fH1G59sk6CrgbXF6,
2018-11-25,37e704oilig3,BSP,545308308117.2111,557635,2018-11-21 20:28:34.89719+00,f,2018-11-21 21:17:40.1024+00,CG-BSP,12.50025121,2577,1,19HV5vbRutKMuanrPqmoHB7zMRjJHKvHa3,
2018-12-22,ISBNB5OPSC,BSP,150107689750.4753,561947,2018-12-22 20:18:26.47252+00,f,,ANON-BSP,12.50001130,0,1,1DrNXqCj2B8FKyx66RAWDkiEJhw2yrvhT3,
2018-11-25,/coingeek.com/hp,BSP,362105674703.6336,558147,2018-11-25 16:38:25.39127+00,f,2018-11-25 18:10:24.1024+00,CG-BSP,12.50126733,0,1,1HZttiVk4HikBAHnpdoV7DHKkD69JQH98o,
2018-12-23,37e704oilig3,BSP,148433899878.05035,562023,2018-12-23 09:02:47.71386+00,f,,CG-BSP,12.50126624,0,1,19HV5vbRutKMuanrPqmoHB7zMRjJHKvHa3,
2018-11-25,/bmgpool.com/sdt,BSV,349997787641.6509,557478,2018-11-20 19:54:52.89798+00,f,2018-11-21 15:58:07.64235+00,BMG-BSV,12.50013377,10202,1,12UEsubEv9AvYzopMZQDUuiE274cN7zdEG,
2018-12-21,/coingeek.com/hp,BSP,182829747756.5099,561811,2018-12-21 19:34:33.20525+00,f,,CG-BSP,12.50126519,0,1,1HZttiVk4HikBAHnpdoV7DHKkD69JQH98o,
2019-01-10,ISBNB5OPSC,BSP,131843380387.02316,564583,2019-01-10 07:11:35.03982+00,f,,ANON-BSP,12.50000229,0,1,1DrNXqCj2B8FKyx66RAWDkiEJhw2yrvhT3,
2018-11-25,/coingeek.com/hp,BSP,529920681048.86273,557779,2018-11-22 21:41:07.23945+00,f,2018-11-22 22:24:26.71216+00,CG-BSP,12.50001548,0,1,1HyVj7fZiHcwvGkyVuBdHCZHVQdvVtwZvj,
